review,rating
It's a really perfect earphone. I love it . Sound quality and base is too good in this cost.,3
Good earbuds at this price Range and Boat provides good product at Low budget and I think if you're looking for a earbuds that is good and your budget is Low than must Buy.,4
a very good earphone in budget sound is awesome very pure sound but the bass is ok ok..  you can go for it without thinking much,4
"guys, this is my genuine review. If you combine the sound and bass of the earphone, the sound is very low, and bass I kinda cool. if u wanna here some mass songs in this earphone or watch some action trailers in this earphone you'll be disappointed coz it only has bass. No sound even in full volume. but it's also kinda good for ur ears and head. if u come to it's design, man it's superbly made with that hawk inspiration. and also the wires are also very thick where there'll not be any damage ...",3
Amazing product boat is a very good product bass is awesome I really like it,5
"The colour is the highlight, looks pretty good on ears, good performance when jogging, holds tight to the ears, not so good when wearing with helmets as it jumps out as we remove, thus leading to breaking of cable maybe...",5
This earphone is really good especially it has a superb bass heads. It is being beautifully packed. They really provide four extra earbuds for backup and even it gives all the customers 1 year warranty. It is really one of the most fast delivery app. I got this earphone within 5 days and I actually like this colour it is Black Matt .❤🙏💯😊,5
"Good earphones, with great base and sound quality. I tried it by playing it with various songs. In short, it's a brilliant product with effective price and also you are getting 1 year warranty on this. So, it's a great deal.",5
That's good product their sound quality is Rich and comfortable to use it . My suggestion to bought blindly without any hesitation. Thank you Flipkart for providing such a better product or fastest delivery services.,5
"The headphones are good and comfortable but after usuage of 6 months , one side stoppped working.I have given the earphones for repearing but havent recieved them yet(21 days).Maybe due to the pandemic...but if you are looking for earphones for a good price.You may choose this.",3
truely awesome.. i am loving it.. best earphone in thus price.. just go for it.. honest review.. i cannot explain how happy i am for getting this..❤️❤️,5
The product is too good and sound quality is amazing ! I personally bought it for playing pubg and the response time is so good !,5
Just like any another earphones. Bass is not that special as said. Bass is normal like you get in any other normal earphone. It was a disspointment as they said this is a bass special.  Now only thing that will determine if these are good is the time. If they survived for 1 year without any fault then I will say they are good otherwise they are bad cause there is nothing special in this earphone.,1
This is a genuine review. Cros:For this price point this ear phones are perfect.It has mic which was very good. At this price. The sound quality is perfect and They will fit exactly in your the earsand it is completely awful.This will make neutral satification to play pubg as well.Cons:And the only thing this which is hesitating is little confusion among buds which is right and which is left,5
Writing this review after 6 months of usage.Sound clarity is very good. Not a single issue had come till now with it. The bass is nice but if you want more bass then I suggest you to go with the other product i.e. BoAt Bassheads 103. But if it's not the case then this one is best for you. It's truly value for money! Go for it!,5
This boAt BassHeads 100 has a decent sound quality but the Bass for which boAt is Known is too low so didn't give u a perfect sound quality but still good in its price segment,4
Superb Crisp Sound And Distinctive Sound Experience..If You want a Clear Crisp and HD Bass Experience. this One I would Recommend. I Tried All other Earphones But Sound i Clear And Crisp... luv u Flipkart ☺... And BoAT Accs Ltd... Muaaaaaaaah😘😘😘,5
It has better grip than others in the ears. One thing I noticed is that you feel like sound is coming straight from the phone and not through your ear phone. Many times I had to remove the ear phones to check whether the sound comes from the phone or from the ear phones. Good experience.,4
quality of the headphone is awesome and bass is superb  i am happy with this product 😄😃,5
Well it's a more than good earpiece at this price range. Not for bass lovers. Vocals and instrumentals feels well balanced. You can feel the decent beats. Don't expect too much at this price point.Use it with care otherwise it'll damage soon. ***personal experience***,4
"Its a good earphone overall. It possesses a good design, but has extremely thin wires especially at the upper part, so one has to handle it carefully. Where it shines is the sound quality. Trust me it has the best possible bass output when compared to other earphones in the same price segment. But don't expect that it will give you the same sound quality as Rs2000 jbl or Skullcandy ones. This is fine for day to day usage but if you want to buy an earphone for solely listening to music then go...",5
There's no battery since it is a wired one. And when I listen song's with full sound then the 2nd person can able to hear.. Apart from that it's good ☺️☺️.... Trands👌👌👌 is a UK Brand and I found that Trands is the best quality👍👍👌👌👌 ear plugs in terms... I request to Flipkart please add Trands ear phones.. You can check out Trands page in their fb and Instagram...,4
I wanna say it's really a good product and I leads in the top 10 headphones under 1000I would like if the earphones were a little bit more comfortableRegards!,5
Sound quality is Soo good at this price.... Good bass and also so easy to carry.... Value for money product must buy without hesitation....,5
"Sound & bass is balanced , ear bud's size is quiet good , earphone lead lenth is sufficient , earbuds outer design is extra ordinarily .2 set of buds are in bonus , which is a plus point to purchase this product .delivery is too fast & whishman behaviour was do good .He followed all the safety precaution of CORONA just like mask & social distancing etc. Thanks flipcart for this lovely product in reasonable price & ekart for its nice delivery .",5
This stuff is Awesome I had buy this for my mum it works cool excellent,5
absolutely good product and good bass and good quality at headphone  thank you boAt,5
"the quality of earphones are just fine, the length is right. There's enough bass. For this price range, is this probably the best you could get. Try getting it in a different shade, the pink looks a little cheap does looks like you've picked it up from the local railway station. Apart from that everything is good.",5
just good had some decent look and sound is great and the bass add some more juice to it total the music is just awesome,5
"great earphones with futuristic design . Looks cool .sound quality is excellent.bass is also somewhat upto the expectations.Cannot expect more in this range . just go for it , you'll love it.",4
nice hands-free now u can enjoy your music best for Music lover,5
"Have been using them for a couple of months now .. it has a very crisp sound output, the bass is good, you can hear each instrument being played clearly, so sound does not smudge, the product is strong and the buds make it isolate the external noise to minimum. DO NOT Compare with JBL / Bose headphones.. they have much better build and sound quality. if you are ready to spend 10k .. why not..?As a rider .. i wear my helmet always and use have used these headphones since purchase.. have ...",5
"one of the best earphones which you can get at this price .It's being few months since I am using this product and till now i have got amazing results . Bass is good and appropriate, microphone quality is also good .overall feedback -value for money product",5
Best in budget earphones......sound quality is just awesome..bass is so deep considering pricesound is also punchyvocals are also clearly audibleone more thing it just fits so perfectly in your ears...PERFECT EARPHONES FOR YOU IF YOU ARE LOOKING FOR ONE IN THIS PRICE RANGE...😍😍🤑,5
Very decent and nice sound in this price segment. Actually i even got 10 % discount on this product. I bought it for my girlfriend and she is quiet happy with the pink earphones. Highly recommended. Bass is okay but overall above average.,5
Excellent product @this price. Super Sound quality and nice looking pair.  I Specifically like its design by which it's so comfortable to fit in ear that you don't think that you have wear headset.  Good sound with decent bass and with added ear buds you can adjust your comfort zone.  So All I will Say A classy But Yet Powerful product By Boat..,5
Color is so pretty. Girly earphone. And durable. I have order it again as i used boat earphone black coloured for 1year and it’s still so good and I gifted that to my mom and ordered again this pink coloured boat earphone. Its so good. Worth the price. Just go for it. ❤️,4
I purchased this on 7th june 2019 and one side of the earphone stopepd working and the jack was also become loose . When i applied for the warranty it took one month to come but the best thing is they gave me a new one . It's awesome yaar . I liked the assurity of boat .,5
This a very good earphone under a good budget. I gifted it to my gf.  she is very happy with this.,5
"Packageing very cute,for gifting, small waranty card  earphone quit good sound quality good and fast and early delivery which is good experince with flipkart all amazing experince , i use this and give the feedback sound is good base is not good and this time it has problem after 3 month , no voice come so quality is not good you can buy real me earphon which is good",1
i have been using MI earphone but i was purchased boat earphone for my friend .both i was compared boat earphone not better than MI earphone. my honest recommendation is only MI earphone👌👌👌,1
"a little delicate for me but maybe fine for others because most of the headsets are built likely the same, but I tend to break my headset frequently so I am being extra careful with them. The sound quality is nice, I love it. I ordered the pink one so that only I can use them. go for it.",4
these headphones are basic headphones... although it has a very good microphone and ...ear tips are so comfortable..but it's comes with only two sizes ...it doesn't comes with extra lagre size airtips..wire quality is good ...also colour of the wire is very good..everything is good except bass....normal day to day life earphones ...for normal headphone users ...it is not for music lover ...or not for gamers..it just a basic headphones...,2
"Mic not works properly, bass is not also good as compared to other products of boat.This item is not is not suitable for phone call, because mic is pathetic.",2
Base is not much as expected But sound quality is perfect 😊Lenth of the wire is good you can wear it under your shirtOver all good,4
awesome product at best price I love it thank u flipkart,5
best headset I had ever seen.... nice sound quality and bass and best water proof headset.... I just put in water for 5hr but still it is good sound quality...,5
The King of Bass terrific product super bass worth for money got it for 300 Rs only product is over the expectations. mind blowing product better than skull candy earphones which I bought it earlier which was priced around 900Rs.simply go for it.,5
"Great Experience..the sound output is good may differ from phn2phn, i hav nokia device this boat works well in it. For great bass use wynk music select headphones in equalizer.",5
earphones are may be suitable for most types of mobiles and is superb sound clarity and bass is good,4
Good quality earphones....comes with 2 extra pairs of earbuds. Good sound quality and value for money.It comes with mic so u can use it for concalls.Only thing I did not like is - Its wire quality is not flexible.,4
"I got the delivery of boAt BassHeads 100 wired earphone within two days of ordering. It comes in a standard cover along with a small polyester envelope and 2 pairs of spare ear buds. The earphone has a built-in microphone and click button for receiving calls, play/pause music and fast forwarding of songs.Pros:1. Sound quality is amazing in this price, total value for money.2. Bass is quite high, but nothing problematic to ears.3. Wire is tangle free and is having a matte finish giving it ...",5
Best earphone and good customer service by boat they replaced my product at my door step as they promised us one year warranty thing is that after four months my earphones one side not working so raise the complaint on boat website and they replaced my product on their replacement TAT with assurance so now I got again brand new boat earphones I'm happy with boat service.Thanks,5
"This earphones are great at this price in terms of sound clarity and quality. Nothing extra pure clear audio. Same quality is delivered at double to triple of this price by other brands. Now coming to cons and drawbacks. I am giving you my example. I bought it ,one side stopped working in 11 months it was under warranty so got replaced by a new one with 0 charges ,the replaced none stopped working after 18 months. I did not handle this earphones with much care. I sleep with them it gets tang...",4
"I dont know why there are a lot of bad reviews. This is a really good set of earphones. It lastedgor about 8 months. It could have lasted more, but I am a harsh user. Thus a side of this earphone stopped working. I mistakely stretched the earphones lot more than it should have been stretched. I recommend this earphone. The sound quality is really good and the bass quality is pretty good compared to other earphones.",5
This is the 3rd boat earphone that I have bought from flipkart. And i have not regretted. I have got each one for my family members.Sound quality 5/5Background Noise cancellation 4/5Comfort 5/5Design 5/5There is nothing you will hate abt this product.Must buy for ppl like me who are super careless.Its a sturdy headphone And will work for long term.Buy it without any hesitation,5
I gifted to my girlfriend....she loving it.. & I order the same but black colored earphone as well for me & it sound is very good.... For style 100% recommended,5
this headphone is far better than mi and realme hdphn ... now i m a new fan of boat headphoneif u try to listen music with mi headphone while u r traveling .then u will not able to listen any song clearly .. but boat headphone is just lob❤️i hope it really helps u guys.. jai hind,5
"Earphone is good,  I like the soft pink girly color,  bass and sound quality is good but didn't like one thing... It doesn't fit properly in my ears.. Keep . falling.. This is  irritating.. Over all good product coz it has one limitation.. Thank you ekart and flipkart for providing these kinds of products when going market can be life threatening",4
This is my second time ordering these headphones. The sound quality is good except when you're driving the noise cancellation is not to great extent. Apart from that very comfortable and durable,4
I purchased this product a very long time ago. At that time I got more pairs of extra ear tips and the wire is also so tangle free. But now this in this product I got only two pairs and the wire quality is not so good and it is just above par. The sound quality is good as well as bass. The two cables after the dissection from microphone looks very thin and make to feel I should take care about them while I use.,5
The earphone are Matt colours and looks very premium. The bass quality is good as compared to various earphones which comes in the same prices . I got it for 384 /- which I think was a great deal !! Thank you Flipkart . The delivery was way before time .,5
"I loved it... What can I wish more... It's an Indian company with a cool design, good sound quality... Loved it...",5
Very nice and good design of this product and good sound quality and valuable of money i really happy with this headphone,5
The earphones of boat is always works great but this model at this price is very awesome all the things in it is very good the mike is also very good.....👍,5
Really very good product... don't think much just go for it... A nice budget friendly earphone...m very happy with the product 😍😍😍thanks flipkart for fast delivery in this lockdown period also...🥰 A happy customer...❤️,5
This product is very awesome....... It has very good sound quality as well as a quite good bass quality and it has 1 year of warranty + 4 extra ear buds so I don't think that there's any type of problem in it........ Its very good ✌✌✌✌✌,5
Good to hear clear Sound & Neat Bass. We should use Self mobile Phone original music player then will get clear Sound & Maintain Same Quality..Good Headphones to buy this brand...THANKING YOU,5
I like this boat earphones and sound quality is very good I bought  pink colour I like the colour very much according to the price its very gud,5
Very good price and soound  quality ia so good and delivary is very fast  and filp card very good ap,5
"Amazing product for listening,valuable price of a product and superb sound with bass.I satisfied to this product and this company also.it's your time what are you waiting for it just order know and enjoys the moment...",4
"After 10 month i m writing review regarding boAt BassHeads 100 Wired Headset. I have use lots of headset in the range of 250-500, most of them are enough good and last for 8 months.This product gave me lots of satisfaction. 6month after purchase i claimed for warranty, the product is been replaced within few days and the preformance is is better than i used the products earlier. So you can trust this product.",4
"Very good clarity, bass is also very good.Good sound quality good strength wire quality overall nice product.Most affordable and best value for money no doubt.",5
"I got this product in 340 only , this is much better then the other 500+ products having good sound quality & mic is also very good as i can talk in loud also. BOAT is making such a reliable product. Must buy.",5
"This is is very good wired headset and bass is also good, overall music quality is very good speaker reception is is also very good overall it's a great product and you can buy this product without any doubts.",4
In this price the product is good and sound quality is better than other. Comfortable in ear with the help of extra buds,5
"Good 4 gaming,it has a good BasS compair to others,  ear phones...,but at this price range there are many other good ear phoneZ...i bought @419....the delivery was perfect....",3
Quality is good. Bass is quite good but u can increase from equalizer. Good for listening music but not recommended for PUBG. Left and right sound like footprints and firing sound is not clear n differentiative.,4
"Best design ,perfect fit in ear, mic is good and the sound quality is nice.but bass is average in my opinion. One of the best headset in this price segment",5
download equalizer  fx  and   on super bass (and switch on the bass boost) then see the magic .you can get the wonderful bass experience.,5
"This product is good for listening songs and the bass quality is good but not up to the mark as I expected. But the design could be more better... But in all aspects review you can choose it ,the earphone is good",4
"Superb product at this price. I loved it. I'll suggest, just go for it. Givest the best value of money.",5
"very good 👍😊😘 product, sound quality is very nice , completely 4th months using then right review, nice head phones",5
"Amazing product with superb quality and good base and clear call connectivity,, thank you Flipkart and superb seller",5
Great pair of earphones. This is my second time buying the same product and am extremely happy with the performance. Another icing on the cake is that it is from an Indian company. I will keep preferring Boat devices over foreign brands .,5
very nice product.. very smooth base and clarity also good which is best for our ears.. Thanx flipkart,5
Good product in this price and the sound was perfectly clear Base also good super product,5
"The quality is really good, the bass isn't too much great in this but the clarity of voice is really awesome! must have at this reasonable price!",5
"Excellent Headset, Good sound quality with crystal clear noise free sound. Bass quality is great.. overall great product.",5
Good one. I Bought this and MI Basics together (boat for brother) I am satisfied with both. Both had same specs and audio quality. But I felt that Boat was sound good on non-MI phone (which is his) and MI one best work on MI phone(mine). Boat buds were quiet lighter than MI buds and it would survive more damages than MI. 1 year warranty on boat as compared to 6 months of MI. Both are satisfying and worth buying.,5
Just go for this !!!I have bought various earphones but none of then are good or even close enough to this earphones The only draw back for this earphone is the mic is where the left and right wire are connected so when over call you need to lift up the mic near to  your face for clear audio otherwise it will give you a very good audio while watching movie listening music or playing games such as pubg in which coordination is requiredNot to think much just go for it !!!,5
"best earphones at this price, smooth and lovely voice with comfort",5
Nice headphones supper sound and good bass and also thanks to flipkart for the fast delivery iam happy with this headphone,4
i had cx180 for like 3.5 years ..not better than cx180 but great at this price point.value for money item,5
"I am genuinely disappointed by this, as i inferred it was a good quality accesories provider given that I do own a boat's headphone. But this doesn't have much anything to be worth recommending for. The sound volume is low, it lacks clarity at the highest volume it can afford and even at lowest levels it doesn't have much of clarity let alone bass. I would rather buy the home-owned brand of its competitive leader in e-shopping, which i got just for 50 when it was launched. Till now, i haven't...",1
"Awesome Product ! Specialy Bass. Fits Very Well. Light Weight. I think this is the best quality earphone in this range. Thanks to Flipkart for the Fastest Delivery , it arrived at just 20 hours ! Sound Quality is Very Well !",5
Best head set on cheap rate   Itz the one of best headset on the cheap rate. I have been reviewing after using for over a month. Best deep bass. Very gud performing in any equalizer. Comfortable in ear design wid long wires. Itz mic does an decent job. But don't hve the noice reduction for mic itz the only drawback,5
Great headsets it succeeded three category. Those are:1. Good and clear sound even droplets of water could be heard. 2. Superbb bass it gave the feel as if the music being played in a Bluetooth speaker. 3.sweet and soothing sound that( harshness and rough ness were absent) makes u feel like heavens joy. Also gave phone less battery stress after hearing for continuous 1.5 hrs only 7% battery was drained. Highly recommended in low range headsets best from my view. To get a clarity bass jus...,5
Bassheads?? I don't think so. Loud but voice ia not clear at full sound or bass heavey. You can buy it for its great mic. Crystal ckear. If you talk too much on phine this is the one. Reviewed on my youtube channel Traveltech FUN make you decesion as per your preference. Not for bass heavy music but for long clear chats.,2
Good sound. Bass is great on hd music. Most importantly they are comfortable to the ears and have a good grip. Great buy in this budget.,5
"If you are opting it for heavy bass, please don't buy a it don't have any. Very basic level of bass only. Design and build quality is superb as well sound quality which is some what better. But for me I love bass and I don't get it.",1
along with this i ordered boult storm...its quality is far better than this...the wire quality is not that good and often tangles are formed...sound precison and quality is not good.. if u get boult at the same price go for it ...dont just rely on the brand name ...i assure that boult is far better than boat,2
This head phone is not good enough. The sound quality is not good. Vocals are good but bass and other instrumental sounds are bad. I expect much better head phone from boat. The wire quality is also not good. I think Boat should improve their headphone quality in aspect of sound and wire too. Thank you. :-(,2
Superb product against the price whats attract is the price and design and the amazing sound quality worth the price but quality should improve little,4
"Design not so good, as not handy sharp cone and layered cone not so good.Sound: very goodBass: best in classValue: trueShape :?",3
"It is good sound quality is also good but sometimes sound fluctuation happens in the earphone. I like the designing, colour is my fav, not sure about the durablity but sound quality is good.",4
Product quality is awesome ..sound abd base quality is great at this price. I'm very happy with that.. delivery experience is great before date delivered,5
Flipkart is best super fast delivery i like it and this earphone is the best earphone in 400 rs super earphones Design is so good,5
"very less bass with comparable to my MI earphone basic bought in same range, but vocal clarity is best in boat. overall decent gift for my wife.",3
"I used this product for five months, and then its jack was not working. So requested for a return/repair to boAt customer care. Trust me guys, their service is too good and I received a new one. Thanks to boAt for such wonderful product and service.",5
"This is my first buy from this boAt brand..First I was wondering that it's price is too cheaper so that will be not as much expected..But it proves me wrong..After reading all this reviews I ordered this headset..It has good sound quality, bass quality is also good..Overall it's perfect in this price...It also comes with 1year warranty card..So happy with this purchase and I will recommend this product..😊✌️",5
The best part of this headset is the noise cancelling... Other headset might require a high volume to get the hold of all beats... But this one is clearly the best in terms of bass and noise cancellation... Worth every penny,5
"It's a very good headset in this range...specially if you're looking for a headset with Extra bass, then it's the perfect choice..a little bend in the speaker position is make it a good fitted headset.... highly recommended ✌️",5
"Amazing Earphones at this budget. The build quality is very good. You will never feel uncomfortable while wearing these. The Sound Quality, Bass and Treble are the best according to me in this price sector. However, its button is not working and the jack is not gold plated as mentioned. But overall the best earphones at this budget.",5
I was using skull candy headsets.   Boat has low bass out .  Noise cancellation is good cant use while driving..... For attending callsIts good for hearing peace minded songs... Especillay trance and electronicNot suitable for melody and rap...  Can try it worth the cost,3
"This is not good product , I was also using previous ear phone that was too good but this ear phone wire is very thin , this is bad in quality only in wire by the way sound quality is good and base quality is also very good",1
"Amazing earphone in this price range , awesome built and dynamic bass clears the sound and give us an home theatre type sound",5
Its really nice products & looking so stylist with clear sound with comfortable bass n 1 yr warenty.realy awesome product.love it❤❤☺,4
"it's not good as Sony or Sennheiser headphones if you want a basic headphones not so good to hear music ,to recieve calls it will be a best option for hands free other wise don't buy it for music purpose , my ears got pain after I used it for 15 minutes",1
"I have been using this product for over 6 months now and it is working great, Crystal clear sound both through speaker and mic. The only reason I have not given 5 stars is because the bass is not too good. Otherwise I would recommend this product and say that it is worth it.",4
best wishes for BOAT for giving this kind of headset at budget price..I loved the sound quality very much.. happy with this product.. posting this review after using 3months from the date of purchase..,5
Not good product sound quality average bass is good I recommend to sennsizer CX 180 For Bass Lover n sound quality,1
delivery is done within 2 days but product is not at all good .its just a simple earphone which is stylish that's all thank u flipkart,1
in 400 price superb earphone bass is better and sound quality is better but jbl sound is better than it.,4
"Nice for the price, good sound, but if you have already used boat 220 or 225 you will not find it very impressive but for the first time buyers it's a Paisa vasool item, anytime superb than the local or generic earphone.Bass is actually quite good as it's a basic earphone of boat, but no wonder thousands of people are rating it as good as it's really worth the money.Go for it guys if you can't extend the budget , you'll not regret.",4
"Awesome product really reliable, nd better than most of the chinese product, proud to you make in india product, proud to be part of #vocalforlocal",5
Bass is good ...But the sound is low.....i can hear more clearly when i use Samsung normal earphone....but i have to increase the volume quite to reach to that level...the treble and bass overtake the clarity of words.,3
"Just good and decent earphones. Build quality is good. Somehow, I liked the Mi basic earphones to be more rich in sound and bass.",3
Good product Thank you Flipkart fast delivery Thank a lot,5
"At a price range of 375-399 it is the the best anyone can get..i bought it for 375.. its good for Every purpose in terms of erphones but For Games like PUBG ,Fortnite, better spend atleast 200 more to get an earphones with better Soundsense for left/right differentiation. Its is excellent choice in this price bracket.",5
"1st day review : This sounds amazing.....Good bass and for such a cost, You will not be disappointed...I brought it, tested it with some songs and i can clearly hear the song...The product is good...Lets see what happens in future....1 week review : The mic is amazing ...The receiver has no trouble to listen what i say from the mic during calls...It is still giving good bass.. I can say to anyone that this is the best earphones under 500/-.",4
It is good for regular use but the bass is not that great...still the product is a good one and worth the money,5
I am so much satisfied of this product.best bass . sound is awesome 😊😊 thank you so much ❤️,5
In love with the fiery red smart unit... The bass is awesome on ears....,5
"Nice ear phone , ordered for my wifeGood bass with qualty sound. Also boat is a indian company . Happy to see that indian companies can make classy products.",5
trust me. this boat hearphone special 1. clear sound2. base is very strong 3. very long wire  for suitable  up and  down4.1year  warranty                                  🤩🤩🤩,5
This earphones have decent sound and good for listening music but I can ear the background voice the noise cancellation is not that great it can be used for pubg but it doesn't have the base it needs like u can't hear long-range clearly but mid range is clear the other variant of boat thats boat 225. Is good with bass and great for pubg,3
"This is a super headset with amazing quality,more affordable,I love this brand,it's truly worth for the money ,the sound effect is amazing,the packaging was supr, there is no any irritation the drawback is ,right side is only suitable for right ear",5
"worked well for six months. one ear piece damaged within the period of warranty. trust me it won't last one year , think before buying. not a good service from a company like boat.",4
Sound quality is awesome . Cool handy design  with incredible sonic clarity sound with extra bass. 🖤,5
"Personally I love Boat Earphones.. The service is so quick and the Brand is trustworthy... However, there is only one Service center is available to avail the Warranty in Jogeshwari, Mumbai. This Boat BassHead 100 is Cheapest Earphones of Boat And The Quality is Superb..Go for it",5
"Super hot Headphone..!!! Just got in 399/-, thank you flipkart.Fastest delivery it's within 2 days. Just try it you will like it",5
Its name was bassHead 100 but the bass was little bit low you have to improve bass     Thank You....      Satisfied,5
good audio quality. stylish finish. good material. this is a good value for money buy. go for it.,5
Very nice headset sound quality is very awesome i like this headset value of money i am happy for buy this headset,5
Nice product. Comfortable and good sounding earphones. What more would you expect from a 400 rs earphone. Bass and mids are a bit low but it gets the job done. Mic position is low so i have to raise it when i speak.,4
"Honestly speaking, u cannot expect anything more in this price range. Though the bass is a little low and quality of sound is not the best but it gets the work done for me. Songs are enjoyable and gameplay is nice. The mic position is a little low so i have to raise it everytime i speak to someone which is kind of annoying.",4
Very good sound quality bass is to good over all good thank you boat,5
"compare with other earphone on this price range it's good sound quality is not bad this is a mix of voice and bass compare with mi and samsung boat is good if u have a price range of above 600 then go for boat bassheads 182 , it's better for 600 500 rs . i had a comparison",4
"Why are you Flipkart guys asking me about Battery life have you lost it?Anyways coming to review:Pros1. Crispy clear sound2. Great for music and streaming.3. Great for calls.Cons1. Bass is good but because of plastic body it's misses boom effect. It's bass is more like baam.2. If you're thinking of gaming like playing pubg on this then forget it, infact punish yourself by Unistalling pubg because your thinking is lika a noob you won't make any better.3. Clip kyu kha gaye ek hi toh ty...",4
Fantastic quality ..worth buying it ..and for brand lovers the best at lowest cost ..good bass also so happy buying it at 400.,5
"It's a very nice product it is currently very useful for my online classes during this lockdown . And the delivery was very quick , even quicker than expected. It worths the price and I suggest everyone looking for a good earphone should buy it .",5
Excellent customer service by the flipkart team delivery was pretty fast it was 3 days earlier than the date mentioned thank you flipkart,5
"Good but not best.. Sound quality ok ok.. but Flipkart doing his job very well like packaging, delivery time, I'm Satisfied. Thank you.",4
It's been 9 month now n it works very well. I will recommend all to buy this product. Love it ❤,5
Ordered these bassheads if i not reveiw then also it is clear that how much good it is as lakhs of people are preferring these bassheads.,5
"Good wire quality, not too soft or too hard, bass is good , doesn't cause any pain to ears , best in this price segment, but delivery was a bit late , though could understand less delivery person during lockdownAfter 10 months usage, the wire rubber starts degrading and the headphones might break",4
Super cool Headphone with stylish design and sound quality is Awesome in these Price Range🔥,4
It is very good product best part after using 6 month I dmage the products due to my negligence and contact to customer care they pick my product from my house in covid period and replace my headset with a neew one... I just love the brand boat...,5
Good headset for daily use. Nice quality. I like mi basic more because of crisp vocals and metal sound chamber.,5
Okok product. Looks cool but a but of letdown on brand name. My ubon earphones were of much better sound quality. Wires are tangle free which is very handy. Earplugs are also soft and easy on ear. But might fall down while moving. Strap is useful. Fast delivery,4
Very good product bye boat..It has very good base and sound quality is also good I love it...❤️,5
"Superb sound quality with great bass and clear sound even in full volume ,the great experience, Go for it if u want Loudness n good bass 👌👌",5
The Sound is very crystal clear in this price range but will be a bit pricky in the ear .Design wise its good but handle with care otherwise one side will surely stop working .Mic is also perfect.,4
"very beautiful or affordable product in cheap range, beautiful sound quality, amazing looking... I love it ❤",5
The headphones worked very well for the first few months and then the mic suddenly stopped working and after fee days the right plug stopped working. The first 7 months it worked so well but then it started giving distorted sounds. I had high expectations from this product.,3
"I bought it for my uncle and he is very satisfied with the product. Build quality is good, sound clarity and bass is good too. The best wired earphones at this price range I guess.",4
"Good product.. but bass is not like wings and Philip's earphones...try wings wireless neck band...mast hei...as I hv wings,Philip's,Intex and now boat in comparison to all wings is best then Philip's and intex and last boat",5
It's good and I got it in good condition. I want to say thanks flipkart and it's implementation team for faster delivery.,4
Sound quality is really awesome for this price range.Build quality is not so good though .... overall its a highly recommend and good product by boat.,5
Awesome product....the sound clarity is good and faster delivery got in 2 days...thanks to flipkart,5
Olson nice prodect    .   boat  is amazing  i love it      . nice  bass  .  but build quality is  down .alwise nice .🇮🇳🇮🇳,5
Bought this for my girlfriend on her birthday perfect gift she loved it. Works great. Absolutely worth it. Definitely a buy.,5
Good product ...Sound quality is good. Clr and design are so good I love it and also length of lead is so good .... all over nice product ...I got it yesterday ....good product in affordable price ....🙂🙂🙂,4
They Are just osm . No less than Jbl vocal and both are in balanced . Clear sound even at higest volume .and its pitty good loud too . Totally satisfied at the price .,5
"The headphone is best under 500rs and i am quite impressed by the sound quality, great for playing pubg and also for listening to music..also the bass is good and ultimately It is worth buying ,i  have used it for a week and then giving my opinion based on my experience..u can go for it without thinking twice..good luck",5
Really happy and satisfied after purchasing this earphone... I have seen many comments where many people didn't like the earphone but from my personal point of view I am happy buying this..Go for it 👍,5
Product was good good for just 2 months one of the head stopped working now  not that worthy,3
Its a nice budget friendly headset from boat. But there is no bass effect in this. The look is stylish. You can use it for a clear audio and not for a powerful bass effect.,4
Terrific product This is the great purchase in that great price so if you want listen crystal clear voice then you are definitely go to for it thank you filpkart,5
Excellent sound quality and used material are very strong .and the design is also fit absolutely value for money of this product . I love it ❤️,5
"Crisp and clear Sound with balanced bass. All type sound test cleared easily. Value for money, cost effective for a decent headset. Only 1 drawback is this headset lacks volume rocker!",5
Sound and bass quality is incredible ...but I think it's built quality should be better . It's wire   s are very thin . Look also not much good .,4
Best buy in such price tag buying for 3rd time from boat. As expected. Nice sound quality. Just one issue. The spare buds are not at all adjusting in any of them other than that it's a good product.,4
The product is good in this price range. Sound is perfect and clear ans bass is not up to mark but considering price range it is justified. And the reason of giving 3 star is delivery by flipkart they take 7 days to diliver these earphones,3
"Just no talk about its quality of this ear phone . Sound is absolutely clear . And bass is also good . One can buy without any hesitation ....!!!  But delivery is very delay of this product . I have got it after 2 day of promise day , mentioned by seller . But the delivery boy's behaviour is very good .",4
Good build quality.Wire is good will last long.Sound full of Bass....good at this price point.Call quality was fine for me.Battery consumption will check n edit the review with details.Worth the money spent!,5
Very fast and good delivery service special thanks to delivery boy who real hero who provide us good service in this corona crisis... Good product please buy this product it's very good,5
Super comfortable and very clear sound .... Proper balance of bass and audio ..... Some ear phones are only good for the bass but these earphone is a balanced one... Go for it #worth buying,5
"Good quality. Good sound. But we can't say that it's best. Realme earphones are quite better than it in same price. Bass is a little bit low. Compared to it's price, it is good product. But not a best suggestion.",4
The earphone is best in this price range the bass is good treble is bit low the wire। of this earphone is good quality if you want low budget earphone this good for daily use overall a good quality product by boat,4
"I got to listen to very nice clear sound quality , beat , fresh music of the song in this headphone .....Great !!!!!",5
Nice quality in its price. Sound quality is good but bass is not up to the mark .But still it is recommended to buy.,4
"Nice bass , good sound quality that is why I always prefer boat. last time it was also fantastic,Over all it was good, thank you",5
It's an one of the best product from boAt  it is valuable For this rate below 400/- i am impressed i prefer to you to buy,5
Awesome simple awesome sound quality very very happy with the product best earphone in this price range,5
